file,scale,paradigms,model_hits,building_model_paradigms,building_model_paradigm_terms,system_model_paradigms,system_model_paradigm_terms,occupancy_model_paradigms,occupancy_model_paradigm_terms,climate_model_paradigms,climate_model_paradigm_terms,building_model_optim_methods,building_model_optim_objectives,building_model_optim_terms,system_model_optim_methods,system_model_optim_objectives,system_model_optim_terms,occupancy_model_optim_methods,occupancy_model_optim_objectives,occupancy_model_optim_terms,climate_model_optim_methods,climate_model_optim_objectives,climate_model_optim_terms,applications,kpis_all,kpi_primary,kpi_types,energy_waste_mentions,energy_waste_definition_found,energy_waste_sentences,energy_waste_definitions,kpi_tradeoff_groups,kpi_tradeoff_top_group,kpi_tradeoff_kpis_any,data_types,collected_data_resolution,sampling_mentions,model_development,model_inputs,input_resolutions_all,input_resolution_primary,online_learning_any,online_learning_components
10.1016_j.energy.2024.130344.json,building_model,whitebox;greybox;blackbox,energyplus:0.75;language:0.75;library:0.75;matlab:0.75;modelica:0.75;open-source:0.75;pure:0.75;python:0.75;validated:0.75;appl:0.75;combined:0.75;eng:0.75;filter:0.75;finite:0.75;hybrid:0.75;integrated:0.75;mathematical:0.75;novel:0.75;recursive:0.75;advanced:0.75;ann:0.75;attention mechanism:0.75;cnn:0.75;convolutional:0.75;data mining:0.75;data-driven:0.75;deep learning:0.75;developing:0.75;dnn:0.75,whitebox;greybox;blackbox,ml;leveraging;energyplus;matlab;simplified;open-source;appl;eng,NM,NM,NM,NM,NM,NM,reinforcement_learning;optimal_control,cost,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:624S;preamble:110225S;preamble:104128S;preamble:1780S;preamble:624H;preamble:339S;preamble:24h;preamble:168h;preamble:168h;preamble:624S;preamble:110225S;preamble:104128S;preamble:1780S;preamble:624H;preamble:339S;preamble:hourly;preamble:daily;preamble:annual,deep learning;deterministic;dynamically;explicit;exploration;feedback;management;multivariate;nature;occupancy;real-time;regular;setpoints;stochastic;time-series;uncertain;uncertainty;unsupervised;update;updated;via,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.energy.2024.130505.json,building_model;system_model,greybox;blackbox,co-simulation:0.75;energyplus:0.75;fmu:0.75;open-source:0.75;openstudio:0.75;python:0.75;validated:0.75;appl:0.75;combined:0.75;convers:0.75;dispatch:0.75;eng:0.75;filter:1.50;hybrid:0.75;integrated:0.75;low-order:0.75;novel:0.75;ann:0.75;data mining:0.75;data-driven:0.75;deep learning:0.75;developing:0.75;estimation:0.75;forecasting:0.75;fusion:0.75;hybrid model:0.75,greybox,thermal dynamics;state-space;zhou;simplified;quantitative;energyplus;appl;eng,greybox,low-order,NM,NM,NM,NM,reinforcement_learning;optimal_control;heuristic_metaheuristic,comfort;energy;iaq_infection;carbon,NM,optimal_control,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:10S;preamble:783H;preamble:101549S;preamble:560H;preamble:1596S;preamble:15min;preamble:hourly;preamble:daily;preamble:annual,adjust;deep learning;deterministic;exploration;initialization;management;occupancy;occupancy patterns;pre-defined;profile;real-time;replay;schedule;setpoints;stochastic;time-series;uncertain;uncertainty;update;updated;updating;via,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.energy.2024.130507.json,building_model,whitebox;greybox;blackbox,energyplus:0.75;library:0.75;trnsys:0.75;combined:0.75;eng:0.75;simplified:0.75;thermal model:0.75;national:0.75;quantitative:0.75;statistic:0.75,greybox,simplified;thermal model,NM,NM,NM,NM,NM,NM,NM,comfort;energy,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,energy flexibility;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,energy waste,False,"preamble: not satisfy the thermal comfort needs, and may also lead to energy waste due to excessive cooling or heating [11]. gagge [12] propos",,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:49H;preamble:83H;preamble:2019H;preamble:124H;preamble:158H;preamble:10min;preamble:4s;preamble:hourly;preamble:annual,adjust;management;occupancy;regular,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.energy.2024.130619.json,building_model;system_model,greybox;blackbox,extrapolation:0.75;matlab:0.75;non-linear model:0.75;simulink:0.75;appl:0.75;bayesian:1.50;combined:0.75;describe:0.75;eng:0.75;filter:1.50;finite:0.75;integrated:0.75;linear model:1.50;mathematical:0.75;advanced:0.75;classification:0.75;data-driven:0.75;diagnosis:0.75;estimation:0.75;fault detection:0.75;hh:0.75,greybox;blackbox,neural network;describe,NM,NM,NM,NM,NM,NM,optimal_control,energy,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;fdd;mpc;operation and maintenance;operation performance analysis;performance monitoring,daily;hourly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:105067S;preamble:111988H;preamble:120862S;preamble:112241H;preamble:127186S;preamble:113471H;preamble:104764S;preamble:104766S;preamble:942S;preamble:15min;preamble:12h;preamble:12h,bayesian;feedback;get;management;nature;occupancy;programmed;schedule;setpoints;stochastic;uncertainty;via,electric_load;electric_use;occupancy;weather,daily;hourly;subhourly;yearly,subhourly,yes,NM
10.1016_j.energy.2024.131126.json,building_model,whitebox;greybox;blackbox,black-box:1.50;black-box models:0.75;control-oriented:1.50;grey-box:1.50;grey-box model:1.50;language:0.75;physics-based:1.50;physics-based models:1.50;python:0.75;validated:0.75;appl:0.75;combined:0.75;describe:0.75;eng:0.75;finite:0.75;grey-box models:0.75;hybrid:0.75;alberta:0.75;data-driven:0.75;data-driven models:0.75;developing:0.75;machine learning:0.75;neural network:0.75;quantitative:0.75,greybox,control-oriented;rc;rc model;finite;describe;validated;state-space,NM,NM,NM,NM,NM,NM,optimal_control;mathematical_programming,cost;energy;carbon;demand_response;iaq_infection,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,15_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:119598H;preamble:34S;preamble:119571S;preamble:2913S;preamble:9Second;preamble:4h;preamble:3h;preamble:1h;preamble:1h;preamble:3h;preamble:3h;preamble:3h;preamble:15min;preamble:6h;preamble:hourly;preamble:daily;preamble:15-min;preamble:annual,adjust;explicit;feedback;management;nature;occupancy;profile;programmed;real-time;schedule;setpoints;stochastic;time-series;uncertainty;via,electric_load;electric_use;occupancy;weather,15_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.energy.2024.131313.json,building_model,greybox,ice:0.75;validated:0.75;appl:0.75;combined:0.75;convers:0.75;describe:0.75;eng:0.75;finite:0.75;integrated:0.75;novel:0.75;simplified:0.75;zheng:0.75;national:0.75;quantitative:0.75,greybox,describe;simplified,NM,NM,NM,NM,NM,NM,NM,demand_response,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;operation performance analysis;performance monitoring;retrofit,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:119S;preamble:101047S;preamble:2022S;preamble:112172S;preamble:119064S;preamble:339H;preamble:119756H;preamble:10S;preamble:712H;preamble:20h;preamble:24h;preamble:48h;preamble:20min;preamble:2h;preamble:10h;preamble:1.5h;preamble:4h;preamble:0.05h;preamble:0.2h;preamble:15h;preamble:5h;preamble:21.1h;preamble:19.9h;preamble:18.8h;preamble:14.0h;preamble:5.2h;preamble:1.6h;preamble:12.2h;preamble:2.3h;preamble:6h;preamble:20h;preamble:daily;preamble:annual,adjust;management;profile;schedule;scheduled;uncertainty,electric_load;electric_use;occupancy;operation_schedules;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM
10.1016_j.energy.2024.132343.json,building_model;system_model,greybox;blackbox,matlab:0.75;modelica:0.75;validated:0.75;appl:0.75;combined:0.75;dispatch:0.75;eng:0.75;filter:1.50;finite:0.75;hybrid:0.75;integrated:0.75;lyapunov:0.75;novel:0.75;advanced:0.75;ann:0.75;data mining:0.75;data-driven:0.75;deep learning:0.75;developing:0.75;elimination:0.75;ensemble:0.75;forecasting:0.75,greybox,thermal dynamics;integrated;lyapunov;zhou;data mining;modelica;state-space,NM,NM,NM,NM,NM,NM,optimal_control;reinforcement_learning;heuristic_metaheuristic,energy;comfort;iaq_infection;cost,NM,optimal_control;reinforcement_learning,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;occ;operation performance analysis;performance monitoring,daily;hourly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,energy waste,False,"preamble: ways match, leading to overestimated outdoor air intake and energy waste [7,8]. dedicated outdoor air systems (doas) are widely reco",,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:126209H;preamble:113920S;preamble:106710H;preamble:10S;preamble:2001S;preamble:143S;preamble:24h;preamble:100h;preamble:100h,adjust;deep learning;explicit;feedback;initialize;iteration;iteratively;management;occupancy;real-time;replay;sampled;stochastic;timely;uncertainty;update;updated;via,electric_load;electric_use;occupancy;weather,daily;hourly;subhourly;yearly,subhourly,yes,building_model;system_model
10.1016_j.energy.2024.132578.json,building_model,greybox;blackbox,grey-box:1.50;grey-box model:1.50;matlab:0.75;3r2c:0.75;appl:0.75;arx:0.75;eng:0.75;filter:1.50;grey-box models:0.75;hybrid:0.75;integrated:0.75;advanced:0.75;autoregressive:0.75;data mining:0.75;data-driven:0.75;dnn:0.75;estimation:0.75;forecasting:0.75;kalman:0.75;linear model:0.75,whitebox;greybox,grey-box;grey-box model;state-space;data mining;simplified,NM,NM,NM,NM,NM,NM,optimal_control,iaq_infection,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,15_min;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,energy waste,False,"preamble: is performed during pre-cooling and pre-heating, results in energy waste. in the cooling case, when the outdoor air temperature was ",,,NM,,air_quality;air_temperature;environment;metering;occupancy,subhourly,preamble:2021S;preamble:157S;preamble:2023S;preamble:478H;preamble:207H;preamble:24h;preamble:15min;preamble:60min;preamble:24h;preamble:15min;preamble:15min;preamble:30min;preamble:1h;preamble:27s;preamble:27s;preamble:99s;preamble:4.467H;preamble:hourly;preamble:daily;preamble:15-min,feedback;management;occupancy;real-time;regular;schedule;update;via,electric_load;electric_use;occupancy;weather,15_min;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.energy.2024.132740.json,building_model;occupancy_model;system_model,greybox;blackbox,language:0.75;library:0.75;physics-based:1.50;physics-based models:1.50;python:0.75;appl:0.75;eng:0.75;hybrid:0.75;mathematical:0.75;novel:0.75;state space:0.75;advanced:0.75;ann:0.75;boosting:0.75;classification:0.75;data mining:0.75;data-driven:0.75;deep learning:0.75;diagnosis:0.75;forecasting:0.75;fusion:0.75,greybox,appl;eng,whitebox;blackbox,data-driven;python,NM,NM,NM,NM,reinforcement_learning;optimal_control,NM,NM,reinforcement_learning,energy,NM,reinforcement_learning,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;mpc;operation performance analysis;performance monitoring,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:32S;preamble:216H;preamble:22S;preamble:110055S;preamble:2016H;preamble:210H;preamble:110225S;preamble:343S;preamble:hourly,deep learning;deterministic;explicit;exploration;feedback;initialization;iteration;iteratively;management;multivariate;nature;q-values;real-time;replay;uncertainty;update;updated;updating;via,electric_load;electric_use;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.energy.2024.132977.json,building_model,greybox;blackbox,energyplus:0.75;openstudio:0.75;appl:0.75;combined:0.75;data center:0.75;filter:1.50;finite:0.75;integrated:0.75;mathematical:0.75;novel:0.75;simplified:0.75;state space:0.75;advanced:0.75;data mining:0.75;data-driven:0.75;deep learning:0.75;developing:0.75;dnn:0.75;forecasting:0.75;fusion:0.75;gated:0.75,greybox,simplified;data center;thermal dynamics;thermal model;dnn,NM,NM,NM,NM,NM,NM,reinforcement_learning;optimal_control,energy,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:569H;preamble:572S;preamble:146S;preamble:126209H;preamble:106636S;preamble:2010H;preamble:24h;preamble:2S;preamble:10min;preamble:10min;preamble:20s;preamble:1min;preamble:daily,adjust;deep learning;deterministic;dynamically;exploration;feedback;iteration;iteratively;management;q-values;real-time;regular;replay;schedule;stochastic;time-series;update;updated;updating;via,electric_load;electric_use;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM
10.1016_j.energy.2024.133704.json,building_model,greybox;blackbox,physical models:0.75;pure:0.75;purely:0.75;appl:0.75;combined:0.75;data center:0.75;eng:0.75;filter:0.75;hybrid:0.75;integrated:0.75;low-order:0.75;mathematical:0.75;novel:0.75;afdd:0.75;ann:0.75;autoencoder:0.75;classification:0.75;cnn:0.75;convolutional:0.75;data mining:0.75;data-driven:0.75;data-driven model:0.75;data-driven models:0.75,greybox,low-order;simplified,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;operation performance analysis;performance monitoring,daily;hourly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:122354H;preamble:65S;preamble:112241H;preamble:106659H;preamble:150S;preamble:120862S;preamble:121830H;preamble:111275S;preamble:112877S;preamble:112421H;preamble:3H;preamble:50Hz;preamble:50Hz;preamble:50Hz;preamble:50Hz;preamble:50Hz;preamble:5min;preamble:5min,adjust;deep learning;management;sampled;setpoints;time-series;timely;uncertain;uncertainty;unsupervised;updating;via,electric_load;electric_use;occupancy;weather,daily;hourly;subhourly;yearly,subhourly,yes,NM
10.1016_j.jclepro.2019.119866.json,building_model,whitebox;greybox;blackbox,black-box:1.50;buhl:0.75;crawley:0.75;energy simulation:0.75;energyplus:0.75;fisher:0.75;glazer:0.75;high-fidelity:0.75;lawrie:0.75;library:0.75;appl:0.75;eng:0.75;gray-box:0.75;gray-box model:0.75;physics-based:0.75;physics-based model:0.75;purely:0.75;rc:0.75;recursive:0.75;advanced:0.75;ann:0.75;classification:0.75;cnn:0.75;convolutional:0.75;data-driven:0.75;data-driven model:0.75;data-driven models:0.75;deep learning:0.75;diagnosis:0.75,greybox,thermal dynamics;simplified;physics-based;white-box;neural network;rc;crawley;energyplus;modelica;gray-box;gray-box model;resistor-capacitor;mlp;perceptron,NM,NM,NM,NM,NM,NM,optimal_control,iaq_infection,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;mpc;operation performance analysis;performance monitoring;retrofit,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:168H;preamble:1359S;preamble:29H;preamble:76H;preamble:1298H;preamble:761H;preamble:1259H;preamble:30min;preamble:60min;preamble:90min;preamble:10min;preamble:30min;preamble:60min;preamble:90min;preamble:1h;preamble:2014H;preamble:2010S;preamble:2016H;preamble:2012H;preamble:2016H;preamble:2009H;preamble:2009H;preamble:monthly,deep learning;occupancy;real-time;schedule;stochastic;via,electric_load;electric_use;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM
10.1016_j.jclepro.2020.121167.json,building_model,greybox;blackbox,language:0.75;library:0.75;mockup:0.75;appl:0.75;bayesian:1.50;describe:0.75;eng:0.75;hybrid:0.75;mathematical:0.75;novel:0.75;classification:0.75;data-driven:0.75;deep learning:0.75;developing:0.75;diagnose:0.75;forecasting:0.75;neural network:0.75;quantitative:0.75,greybox,describe,NM,NM,NM,NM,NM,NM,NM,energy;comfort;iaq_infection,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;operation performance analysis;performance monitoring;retrofit,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,energy waste,False,"preamble: nded by the manufacturers and designers, they produce major energy waste (pritoni et al., 2015); (2) although cts can automatically ",,,NM,,air_quality;air_temperature;environment;metering;occupancy,subhourly,preamble:1258S;preamble:2244H;preamble:424S;preamble:2003S;preamble:2016S;preamble:20Second;preamble:00h;preamble:10.00h;preamble:2018S;preamble:2015H;preamble:2003S;preamble:2003S;preamble:2016S;preamble:daily;preamble:weekly;preamble:monthly;preamble:annual,adjust;bayesian;deep learning;explicit;feedback;get;management;nature;occupancy;profile;programmed;raw data;real-time;schedule;uncertainty;update;via,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM
10.1016_j.jclepro.2020.122059.json,building_model;system_model,greybox;blackbox,control-oriented:1.50;matlab:0.75;simulation model:0.75;simulink:0.75;appl:0.75;convers:0.75;hybrid:0.75;integrated:0.75;mathematical:0.75;novel:0.75;simplified:0.75;thermal dynamics:0.75;thermal model:0.75;advanced:0.75;ann:0.75;ann-based:0.75;developing:0.75;ensemble:0.75;forecasting:0.75;linear regression:0.75;national:0.75;neural network:0.75,whitebox;greybox,thermal model;simulation model;thermal dynamics;simplified;matlab;simulink;convers,whitebox;blackbox,control-oriented;ann;ann-based;linear regression;prediction model;regression,NM,NM,NM,NM,optimal_control;mathematical_programming,cost;demand_response;comfort;energy,NM,optimal_control,comfort;cost;demand_response,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,5_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:7S;preamble:4227S;preamble:2018S;preamble:590S;preamble:340S;preamble:6S;preamble:783H;preamble:2016S;preamble:9S;preamble:285H;preamble:23h;preamble:30min;preamble:30min;preamble:30min;preamble:30min;preamble:1h;preamble:00h;preamble:8h;preamble:18h;preamble:18h;preamble:9h;preamble:16h;preamble:16h;preamble:18h;preamble:9h;preamble:17h;preamble:16h;preamble:16.5h;preamble:18h;preamble:8h;preamble:18h;preamble:9h;preamble:15h;preamble:17.5h;preamble:2018S;preamble:4227S;preamble:2018S;preamble:1S;preamble:2017S;preamble:590S;preamble:2012S;preamble:340S;preamble:2018S;preamble:2018S;preamble:2017H;preamble:783H;preamble:2016S;preamble:2016S;preamble:9S;preamble:2019H;preamble:285H;preamble:hourly;preamble:daily;preamble:5-min;preamble:annual,adjust;feedback;management;nature;occupancy;occupancy pattern;occupancy patterns;profile;real-time;regular;scheduled;stochastic;updated;via,electric_load;electric_use;occupancy;weather,5_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.jobe.2019.101043.json,building_model,whitebox;greybox;blackbox,black-box:1.50;black-box models:0.75;control-oriented:1.50;energy simulation:0.75;ice:0.75;matlab:0.75;purely:0.75;simulink:0.75;validated:0.75;appl:0.75;arx:0.75;describe:0.75;eng:0.75;hybrid:0.75;integrated:0.75;linear model:0.75;low-order:0.75;model identification:0.75;advanced:0.75;autoregressive:0.75;data-driven:0.75;data-driven model:0.75;estimation:0.75;estimator:0.75;forecasting:0.75;hybrid model:0.75;lasso:0.75,whitebox;greybox,purely;black-box;describe;autoregressive,NM,NM,NM,NM,NM,NM,optimal_control,cost,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring;retrofit,daily;hourly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:3083H;preamble:273H;preamble:308S;preamble:60s;preamble:300s;preamble:600s;preamble:4s;preamble:1s;preamble:60s;preamble:60.31s;preamble:1min;preamble:4s;preamble:4s;preamble:300s;preamble:10min;preamble:0min,feedback;management;regular;stochastic;uncertain;uncertainty;via;weekend,electric_load;electric_use;occupancy;weather,daily;hourly;subhourly;yearly,subhourly,yes,NM
10.1016_j.jobe.2020.101505.json,building_model,greybox;blackbox,energy simulation:0.75;energyplus:0.75;language:0.75;matlab:0.75;openstudio:0.75;appl:0.75;combined:0.75;convers:0.75;describe:0.75;dispatch:0.75;eng:0.75;hybrid:0.75;integrated:0.75;mathematical:0.75;novel:0.75;ann:0.75;ann-based:0.75;classification:0.75;machine learning:0.75;national:0.75;neighbor:0.75;neural network:0.75;similarity:0.75;statistical:0.75,greybox,describe;simplified;energyplus,NM,NM,NM,NM,NM,NM,optimal_control;heuristic_metaheuristic,energy,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:1102S;preamble:daily;preamble:monthly;preamble:annual,adjust;exploration;get;initialization;initialize;iteration;profile;stochastic;update;updated,electric_use;occupancy,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM
10.1016_j.jobe.2020.101635.json,building_model,whitebox;blackbox,00114-6:0.75;buhl:0.75;crawley:0.75;energy simulation:0.75;energyplus:0.75;fisher:0.75;glazer:0.75;lawrie:0.75;liesen:0.75;modelica:0.75;appl:0.75;eng:0.75;hybrid:0.75;saelens:0.75;advanced:0.75;ann:0.75;anomaly detection:0.75;diagnose:0.75;diagnosis:0.75;estimation:0.75;fault detection:0.75;linear regression:0.75;national:0.75;neural network:0.75,blackbox,time-series,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;fdd;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,energy waste,False,"preamble: rld's largest energy consumer, and their faults often cause energy waste and occupants discomfort. in this paper, we propose a model",,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:58S;preamble:1950s;preamble:03.002S;preamble:daily;preamble:weekly;preamble:annual,management;occupancy;real-time;schedule;scheduled;setpoints;time-series;weekend,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM
10.1016_j.jobe.2020.101739.json,building_model,greybox;blackbox,approximating:0.75;matlab:0.75;python:0.75;simulation model:0.75;simulink:0.75;validated:0.75;appl:0.75;bayesian:1.50;combined:0.75;describe:0.75;eng:0.75;integrated:0.75;novel:0.75;state space:0.75;thermal model:0.75;advanced:0.75;ann:0.75;auto-regressive:0.75;bayesian inference:0.75;classification:0.75;data mining:0.75;data-driven:0.75;data-driven approach:0.75;deep learning:0.75,greybox,thermal model;describe;machine learning;neural network;statistical;simulation model;matlab;simulink,NM,NM,NM,NM,NM,NM,reinforcement_learning;optimal_control,cost,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;operation performance analysis;performance monitoring,5_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;metering;occupancy,subhourly,preamble:744h;preamble:5min;preamble:5min;preamble:24h;preamble:5min;preamble:24h;preamble:5min;preamble:24h;preamble:5min;preamble:hourly;preamble:daily;preamble:5-min;preamble:annual,adjust;bayesian;deep learning;deterministic;epsilon-greedy;exploration;feedback;iteration;management;multivariate;nature;occupancy;occupancy patterns;q-values;real-time;regular;replay;sampled;setpoints;smart control;unsupervised;update;updated;updating;via,electric_load;electric_use;occupancy;weather,5_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.jobe.2020.101869.json,building_model,whitebox;greybox,black-box:1.50;black-box models:0.75;crawley:0.75;energy simulation:0.75;energyplus:0.75;equation-based:0.75;physical models:1.50;simulation model:0.75;validated:0.75;appl:0.75;combined:0.75;eng:0.75;hybrid:0.75;mathematical:0.75;physical model:0.75;rc:0.75;rc network:0.75;advanced:0.75;developing:0.75;national:0.75;neural network:0.75,greybox,simplified;black-box;physical models;rc;rc network;thermal model;physical model;hybrid;black-box models;mathematical;energy simulation,NM,NM,NM,NM,NM,NM,optimal_control;heuristic_metaheuristic,iaq_infection;comfort,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,hourly,preamble:260H;preamble:2019H;preamble:2017H;preamble:24h;preamble:3208903.3208920H;preamble:1H;preamble:hourly;preamble:daily;preamble:monthly;preamble:annual,feedback;management;occupancy;pre-defined;schedule;setpoints;updated;via,electric_load;electric_use;internal_gains;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
